host_time_s,sequence,uptime_us,dt_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,flags,checksum_ok,lost_total
784212.173849,44161,,900,-895,450,66,1.000,-1.000,-5.062,0,1,0
784212.173849,44162,,900,-904,450,59,0.000,3.562,3.062,0,1,0
784212.173849,44163,,900,-903,446,61,0.062,0.438,-3.938,0,1,0
784212.173849,44164,,900,-900,448,63,0.812,-6.125,-0.375,0,1,0
784212.173849,44165,,900,-903,451,61,0.438,-2.188,-0.688,0,1,0
784212.173849,44166,,900,-897,447,61,-1.188,2.188,-1.312,0,1,0
784212.173849,44167,,900,-899,451,58,1.062,2.812,-3.688,0,1,0
784212.173849,44168,,900,-899,451,63,-0.438,-5.188,0.250,0,1,0
784212.173849,44169,,900,-898,449,64,2.562,-1.938,-0.625,0,1,0
784212.187483,44170,,900,-906,447,63,-0.250,2.875,-2.938,0,1,0
784212.187483,44171,,900,-904,449,66,-1.250,0.438,-1.062,0,1,0
784212.187483,44172,,900,-897,451,65,3.938,-0.500,-1.250,0,1,0
784212.187483,44173,,900,-899,452,65,0.562,-0.875,-2.625,0,1,0
784212.187483,44174,,900,-902,449,67,-2.000,-1.188,-2.000,0,1,0
784212.187483,44175,,900,-899,445,64,3.312,2.062,-1.000,0,1,0
784212.187483,44176,,900,-900,451,64,-1.312,-0.938,-3.062,0,1,0
784212.187483,44177,,900,-903,444,60,0.500,-1.750,-2.062,0,1,0
784212.187483,44178,,900,-901,448,63,3.062,-0.875,-0.312,0,1,0
784212.187483,44179,,900,-899,454,64,0.312,2.125,-0.625,0,1,0
784212.215005,44180,,900,-901,448,63,-1.250,-0.250,-4.062,0,1,0
784212.215005,44181,,900,-893,451,64,3.312,0.312,-2.062,0,1,0
784212.215005,44182,,900,-900,448,62,-1.500,-4.188,2.438,0,1,0
784212.215005,44183,,900,-898,447,63,0.188,0.562,-4.688,0,1,0
784212.215005,44184,,900,-898,448,60,0.812,1.938,-1.250,0,1,0
784212.215005,44185,,900,-904,446,59,-1.000,-1.750,-0.625,0,1,0
784212.215005,44186,,900,-893,449,59,0.500,-4.938,1.562,0,1,0
784212.215005,44187,,900,-897,448,62,3.125,3.250,-5.562,0,1,0
784212.215005,44188,,900,-895,447,61,-1.562,2.438,-0.938,0,1,0
784212.215005,44189,,900,-900,448,55,1.125,-2.188,-0.438,0,1,0
784212.217031,44190,,900,-901,453,57,3.062,-2.312,-2.062,0,1,0
784212.217031,44191,,900,-902,454,67,-2.438,-0.375,-0.688,0,1,0
784212.217031,44192,,900,-896,451,63,1.438,2.188,1.500,0,1,0
784212.217031,44193,,900,-897,443,60,2.438,-0.125,-2.875,0,1,0
784212.217031,44194,,900,-899,444,61,-0.750,-3.938,-0.938,0,1,0
784212.217031,44195,,900,-897,450,62,2.062,-0.500,0.062,0,1,0
784212.217031,44196,,900,-903,447,59,1.562,3.062,-1.812,0,1,0
784212.217031,44197,,900,-889,446,64,-1.875,-0.500,-1.375,0,1,0
784212.217031,44198,,900,-898,445,62,1.500,-3.812,1.000,0,1,0
784212.217031,44199,,900,-896,451,60,1.938,-1.312,-3.688,0,1,0
784212.219133,44200,,900,-901,448,58,-1.688,1.125,0.375,0,1,0
784212.219133,44201,,900,-897,445,60,1.125,2.062,-0.750,0,1,0
784212.219133,44202,,900,-895,445,57,0.750,-3.938,-0.562,0,1,0
784212.219133,44203,,900,-896,444,60,0.062,-2.250,-5.250,0,1,0
784212.219133,44204,,900,-893,445,63,0.625,2.000,6.125,0,1,0
784212.219133,44205,,900,-892,448,59,0.812,1.188,-4.062,0,1,0
784212.219133,44206,,900,-897,447,62,0.938,-2.062,-3.688,0,1,0
784212.219133,44207,,900,-898,449,67,0.312,-1.062,-0.375,0,1,0
784212.219133,44208,,900,-897,444,61,-0.188,-0.125,-0.625,0,1,0
784212.219133,44209,,900,-902,444,63,1.688,0.750,-3.562,0,1,0
784212.221300,44210,,900,-897,448,61,1.000,0.312,0.250,0,1,0
784212.221300,44211,,900,-898,448,63,-0.062,-1.438,1.875,0,1,0
784212.221300,44212,,900,-899,452,63,0.750,-0.750,-7.625,0,1,0
784212.221300,44213,,900,-898,444,61,1.812,0.188,6.125,0,1,0
784212.221300,44214,,900,-897,452,62,0.438,1.125,-4.438,0,1,0
784212.221300,44215,,900,-898,457,62,0.312,-0.812,-4.875,0,1,0
784212.221300,44216,,900,-897,457,65,1.375,-0.812,3.688,0,1,0
784212.221300,44217,,900,-897,452,59,0.125,0.125,-3.938,0,1,0
784212.221300,44218,,900,-896,447,58,0.500,0.438,-3.500,0,1,0
784212.221300,44219,,900,-897,451,62,0.688,-1.750,4.938,0,1,0
784212.223599,44220,,900,-898,454,63,0.875,-0.688,-7.812,0,1,0
784212.223599,44221,,900,-896,451,62,-0.062,-0.062,0.562,0,1,0
784212.223599,44222,,900,-898,449,58,1.125,0.750,-0.500,0,1,0
784212.223599,44223,,900,-900,449,63,0.500,-2.188,4.500,0,1,0
784212.223599,44224,,900,-896,448,63,0.000,0.250,-17.375,0,1,0
784212.223599,44225,,900,-898,452,60,0.188,-1.312,15.000,0,1,0
784212.223599,44226,,900,-900,450,59,0.750,0.000,-5.875,0,1,0
784212.223599,44227,,900,-899,451,60,-0.062,-1.812,-6.812,0,1,0
784212.223599,44228,,900,-900,448,64,-0.438,-1.312,5.375,0,1,0
784212.223599,44229,,900,-900,445,60,1.375,-0.438,1.312,0,1,0
784212.241668,44230,,900,-896,450,60,1.312,0.500,-7.750,0,1,0
784212.241668,44231,,900,-896,451,56,-0.312,-0.438,-1.812,0,1,0
784212.241668,44232,,900,-899,451,64,1.062,-0.688,3.125,0,1,0
784212.241668,44233,,900,-897,449,66,1.438,-0.438,-3.062,0,1,0
784212.241668,44234,,900,-898,448,63,-0.750,-0.500,-3.625,0,1,0
784212.241668,44235,,900,-897,446,64,0.562,-0.250,2.188,0,1,0
784212.241668,44236,,900,-899,452,57,0.875,-1.500,-2.500,0,1,0
784212.241668,44237,,900,-902,449,59,0.625,-0.125,-3.688,0,1,0
784212.241668,44238,,900,-896,451,61,-0.562,-1.312,1.938,0,1,0
784212.241668,44239,,900,-893,450,64,1.250,-0.188,-2.750,0,1,0
784212.242672,44240,,900,-893,448,65,0.375,-0.500,-1.500,0,1,0
784212.242672,44241,,900,-897,448,60,0.250,-0.188,0.188,0,1,0
784212.242672,44242,,900,-898,444,63,0.750,-1.125,-3.875,0,1,0
784212.242672,44243,,900,-903,449,63,1.062,0.000,-0.625,0,1,0
784212.242672,44244,,900,-897,449,59,0.062,0.812,0.500,0,1,0
784212.242672,44245,,900,-896,446,60,1.000,-0.062,-6.688,0,1,0
784212.242672,44246,,900,-897,454,50,1.812,-1.688,6.188,0,1,0
784212.242672,44247,,900,-897,452,57,0.188,-0.125,-5.188,0,1,0
784212.242672,44248,,900,-897,449,63,0.562,0.688,-5.500,0,1,0
784212.242672,44249,,900,-900,454,59,0.250,-0.812,5.062,0,1,0
784212.244033,44250,,900,-901,446,62,0.438,-2.062,-1.500,0,1,0
784212.244033,44251,,900,-904,454,59,0.250,-0.938,-2.500,0,1,0
784212.244033,44252,,900,-901,448,63,1.312,1.500,-0.375,0,1,0
784212.244033,44253,,900,-896,454,58,1.562,0.875,-1.250,0,1,0
784212.244033,44254,,900,-896,456,61,-0.375,-1.875,-2.500,0,1,0
784212.244033,44255,,900,-900,450,63,0.938,-1.562,-1.062,0,1,0
784212.244033,44256,,900,-898,452,64,0.375,-0.500,1.438,0,1,0
784212.244033,44257,,900,-902,448,65,0.250,1.500,-5.000,0,1,0
784212.244033,44258,,900,-904,448,62,-0.062,-1.125,-1.375,0,1,0
784212.244033,44259,,900,-900,448,67,-0.438,-4.250,2.688,0,1,0
784212.255210,44260,,900,-895,452,64,1.312,1.375,-7.000,0,1,0
784212.255210,44261,,900,-903,453,64,-1.062,-0.125,-0.375,0,1,0
784212.255210,44262,,900,-902,450,63,1.312,-1.375,-1.875,0,1,0
784212.255210,44263,,900,-899,449,66,1.000,-1.375,-4.375,0,1,0
784212.255210,44264,,900,-898,450,60,-0.312,-0.500,-0.500,0,1,0
784212.255210,44265,,900,-898,446,57,0.688,0.938,-2.188,0,1,0
784212.255210,44266,,900,-898,451,65,0.875,-0.500,-4.125,0,1,0
784212.255210,44267,,900,-898,445,61,0.188,-1.375,-0.938,0,1,0
784212.255210,44268,,900,-895,452,61,0.188,-1.312,-1.125,0,1,0
784212.255210,44269,,900,-894,452,56,1.500,0.938,-3.938,0,1,0
784212.256478,44270,,900,-898,449,63,-0.125,0.438,-2.188,0,1,0
784212.256478,44271,,900,-903,452,58,0.188,-1.500,-0.625,0,1,0
784212.256478,44272,,900,-899,448,67,1.562,-1.875,-0.250,0,1,0
784212.256478,44273,,900,-903,451,64,-0.875,-0.688,-3.750,0,1,0
784212.256478,44274,,900,-895,453,61,0.125,0.562,3.312,0,1,0
784212.256478,44275,,900,-899,452,62,0.938,-1.750,-0.188,0,1,0
784212.256478,44276,,900,-900,449,64,1.188,0.125,-5.375,0,1,0
784212.256478,44277,,900,-900,454,62,-0.812,-1.812,8.125,0,1,0
784212.256478,44278,,900,-904,452,58,2.438,-0.062,-3.000,0,1,0
784212.256478,44279,,900,-902,453,61,0.562,0.312,-4.438,0,1,0
784212.257879,44280,,900,-902,451,65,-1.312,-1.188,4.625,0,1,0
784212.257879,44281,,900,-898,456,68,1.938,-1.438,1.875,0,1,0
784212.257879,44282,,900,-900,450,66,0.688,-1.000,-4.938,0,1,0
784212.257879,44283,,900,-899,454,64,-0.938,0.125,-1.312,0,1,0
784212.257879,44284,,900,-904,450,57,1.688,0.062,2.875,0,1,0
784212.257879,44285,,900,-898,456,59,0.812,-1.312,-4.562,0,1,0
784212.257879,44286,,900,-904,446,63,-0.562,-1.125,-3.312,0,1,0
784212.257879,44287,,900,-904,449,58,1.000,-0.438,3.062,0,1,0
784212.257879,44288,,900,-898,447,64,1.500,0.750,-2.562,0,1,0
784212.257879,44289,,900,-898,457,71,0.562,-0.125,-3.562,0,1,0
784212.258846,44290,,900,-903,445,62,1.812,0.562,-1.500,0,1,0
784212.258846,44291,,900,-898,450,63,0.188,-1.875,6.000,0,1,0
784212.258846,44292,,900,-897,450,66,1.125,1.750,-11.375,0,1,0
784212.258846,44293,,900,-899,450,61,0.125,-0.062,0.625,0,1,0
784212.258846,44294,,900,-902,448,68,1.312,-2.000,1.938,0,1,0
784212.258846,44295,,900,-904,449,65,0.750,-0.500,-7.125,0,1,0
784212.258846,44296,,900,-902,454,63,-0.125,0.875,-1.688,0,1,0
784212.258846,44297,,900,-902,455,64,0.938,0.062,2.750,0,1,0
784212.258846,44298,,900,-903,453,65,0.750,-1.625,-3.938,0,1,0
784212.258846,44299,,900,-897,449,62,0.500,-1.188,-2.188,0,1,0
784212.260123,44300,,900,-898,453,69,1.250,1.125,4.312,0,1,0
784212.260123,44301,,900,-902,450,66,-0.312,-1.062,-0.938,0,1,0
784212.260123,44302,,900,-905,452,64,0.750,-1.562,-2.938,0,1,0
784212.260123,44303,,900,-907,453,68,0.562,-1.062,1.625,0,1,0
784212.260123,44304,,900,-898,454,63,1.688,2.188,-1.562,0,1,0
784212.260123,44305,,900,-900,451,65,0.188,0.312,-3.938,0,1,0
784212.260123,44306,,900,-901,451,66,1.312,0.625,-2.188,0,1,0
784212.260123,44307,,900,-903,449,66,-0.625,-2.812,4.312,0,1,0
784212.260123,44308,,900,-901,455,63,1.625,1.250,-4.625,0,1,0
784212.260123,44309,,900,-896,457,60,1.562,2.375,-4.438,0,1,0
784212.269096,44310,,900,-902,452,62,0.312,-1.688,3.188,0,1,0
784212.269096,44311,,900,-905,453,56,1.062,-2.812,-5.000,0,1,0
784212.269096,44312,,900,-905,460,64,-0.125,-0.188,-2.562,0,1,0
784212.269096,44313,,900,-899,451,62,0.062,0.438,5.188,0,1,0
784212.269096,44314,,900,-903,454,61,1.500,0.125,-4.562,0,1,0
784212.269096,44315,,900,-901,447,59,0.438,-2.750,-0.500,0,1,0
784212.269096,44316,,900,-905,451,63,0.125,-1.688,3.062,0,1,0
784212.269096,44317,,900,-906,458,67,1.312,1.500,-2.250,0,1,0
784212.269096,44318,,900,-904,453,64,0.375,0.250,-1.375,0,1,0
784212.269096,44319,,900,-896,456,63,0.750,-1.438,1.188,0,1,0
784212.282719,44320,,900,-904,455,65,0.812,-1.875,-1.688,0,1,0
784212.282719,44321,,900,-899,451,66,1.000,1.312,-4.062,0,1,0
784212.282719,44322,,900,-902,456,62,-3.062,-0.562,-0.062,0,1,0
784212.282719,44323,,900,-899,450,60,1.062,-1.375,0.188,0,1,0
784212.282719,44324,,900,-899,448,63,0.500,-3.375,2.312,0,1,0
784212.282719,44325,,900,-902,450,64,0.875,0.750,-7.125,0,1,0
784212.282719,44326,,900,-898,444,60,1.250,1.875,-2.562,0,1,0
784212.282719,44327,,900,-892,448,58,0.312,-0.562,2.562,0,1,0
784212.282719,44328,,900,-891,452,61,0.000,-2.438,-5.375,0,1,0
784212.282719,44329,,900,-896,452,63,1.312,-0.562,-4.375,0,1,0
784212.283927,44330,,900,-893,447,60,1.250,1.562,4.500,0,1,0
784212.283927,44331,,900,-894,446,57,-0.812,-0.125,-6.688,0,1,0
784212.283927,44332,,900,-896,450,67,1.500,-1.188,-3.938,0,1,0
784212.283927,44333,,900,-888,447,63,1.312,-1.188,3.875,0,1,0
784212.283927,44334,,900,-888,449,62,-0.438,0.438,-6.688,0,1,0
784212.283927,44335,,900,-896,443,61,0.125,0.062,-3.875,0,1,0
784212.283927,44336,,900,-901,445,63,0.688,-1.312,3.938,0,1,0
784212.283927,44337,,900,-904,443,62,0.562,-0.812,-3.125,0,1,0
784212.283927,44338,,900,-898,455,63,1.312,-0.562,-0.500,0,1,0
784212.283927,44339,,900,-895,454,61,1.438,1.500,2.375,0,1,0
784212.285224,44340,,900,-888,453,63,-0.750,0.000,-1.750,0,1,0
784212.285224,44341,,900,-888,447,69,0.438,-3.000,-0.812,0,1,0
784212.285224,44342,,900,-895,446,69,1.500,-1.938,0.625,0,1,0
784212.285224,44343,,900,-907,450,57,0.188,2.000,-4.562,0,1,0
784212.285224,44344,,900,-905,449,61,-0.250,0.625,-1.812,0,1,0
784212.285224,44345,,900,-898,447,60,1.500,-2.188,0.500,0,1,0
784212.285224,44346,,900,-898,454,58,0.688,-2.125,-5.250,0,1,0
784212.285224,44347,,900,-895,449,69,-0.062,1.188,-3.750,0,1,0
784212.285224,44348,,900,-888,453,70,1.250,2.062,-0.688,0,1,0
784212.285224,44349,,900,-903,454,66,0.438,-1.938,-2.250,0,1,0
784212.296689,44350,,900,-910,451,60,0.375,-2.875,-2.750,0,1,0
784212.296689,44351,,900,-911,446,59,1.250,1.500,-0.625,0,1,0
784212.296689,44352,,900,-902,450,63,0.688,2.562,-1.438,0,1,0
784212.296689,44353,,900,-900,457,63,-1.062,-1.125,-2.000,0,1,0
784212.296689,44354,,900,-895,452,66,0.812,-3.812,0.188,0,1,0
784212.296689,44355,,900,-897,449,65,2.062,0.688,2.125,0,1,0
784212.296689,44356,,900,-900,449,66,-1.188,2.562,-5.188,0,1,0
784212.296689,44357,,900,-903,447,63,1.125,0.375,-2.438,0,1,0
784212.296689,44358,,900,-907,452,61,2.062,-2.250,-0.875,0,1,0
784212.296689,44359,,900,-898,453,63,-0.750,-1.875,0.250,0,1,0
784212.297825,44360,,900,-899,444,62,-0.062,0.875,-5.000,0,1,0
784212.297825,44361,,900,-895,456,60,0.625,1.000,-0.125,0,1,0
784212.297825,44362,,900,-898,449,60,-0.438,-2.312,-0.125,0,1,0
784212.297825,44363,,900,-901,444,61,0.000,-3.000,-5.062,0,1,0
784212.297825,44364,,900,-899,453,63,2.062,0.938,2.312,0,1,0
784212.297825,44365,,900,-902,447,58,1.062,2.938,0.625,0,1,0
784212.297825,44366,,900,-900,450,58,0.250,-1.125,-6.438,0,1,0
784212.297825,44367,,900,-895,453,58,1.875,-2.938,-3.562,0,1,0
784212.297825,44368,,900,-899,455,61,0.562,0.312,3.125,0,1,0
784212.297825,44369,,900,-901,449,58,-1.625,1.438,-4.375,0,1,0
784212.324165,44370,,900,-897,453,58,1.125,-0.062,-2.312,0,1,0
784212.324165,44371,,900,-893,451,62,0.688,-3.750,3.938,0,1,0
784212.324165,44372,,900,-895,454,57,0.312,-1.500,-6.875,0,1,0
784212.324165,44373,,900,-896,448,63,0.812,1.750,-8.250,0,1,0
784212.324165,44374,,900,-902,450,61,-0.125,0.500,5.125,0,1,0
784212.324165,44375,,900,-900,452,65,0.562,-2.188,-0.688,0,1,0
784212.324165,44376,,900,-895,446,63,0.875,-2.188,-7.562,0,1,0
784212.324165,44377,,900,-900,453,62,0.500,1.438,2.500,0,1,0
784212.324165,44378,,900,-905,447,65,0.750,0.938,2.750,0,1,0
784212.324165,44379,,900,-901,456,65,1.750,-1.000,-10.438,0,1,0
784212.326436,44380,,900,-898,451,60,0.000,-3.188,3.938,0,1,0
784212.326436,44381,,900,-896,455,59,0.375,0.500,-0.312,0,1,0
784212.326436,44382,,900,-901,455,60,0.188,2.188,-9.000,0,1,0
784212.326436,44383,,900,-900,450,63,-0.062,-2.500,4.625,0,1,0
784212.326436,44384,,900,-904,451,66,2.188,-1.000,-4.500,0,1,0
784212.326436,44385,,900,-903,458,60,0.438,0.625,-0.125,0,1,0
784212.326436,44386,,900,-900,455,70,-1.188,0.875,-2.438,0,1,0
784212.326436,44387,,900,-902,456,61,0.500,-2.062,-2.875,0,1,0
784212.326436,44388,,900,-900,454,63,2.688,-1.312,2.188,0,1,0
784212.326436,44389,,900,-897,447,63,1.688,2.438,-10.000,0,1,0
784212.327635,44390,,900,-904,446,66,0.312,1.375,1.812,0,1,0
784212.327635,44391,,900,-898,444,62,-0.875,-3.062,6.562,0,1,0
784212.327635,44392,,900,-895,452,60,-2.375,-7.375,-3.938,0,1,0
784212.327635,44393,,900,-897,446,64,-1.000,-3.500,-5.188,0,1,0
784212.327635,44394,,900,-899,447,63,2.250,4.375,7.438,0,1,0
784212.327635,44395,,900,-900,450,65,1.812,3.562,-6.438,0,1,0
784212.327635,44396,,900,-895,451,64,3.812,-0.188,-6.500,0,1,0
784212.327635,44397,,900,-902,452,63,0.750,-2.562,5.812,0,1,0
784212.327635,44398,,900,-903,448,60,0.375,3.062,-6.562,0,1,0
784212.327635,44399,,900,-899,452,58,0.688,1.688,-2.875,0,1,0
784212.329057,44400,,900,-901,448,59,0.938,-2.062,2.812,0,1,0
784212.329057,44401,,900,-904,449,57,-0.812,-3.500,-3.188,0,1,0
784212.329057,44402,,900,-902,452,62,1.188,0.625,1.312,0,1,0
784212.329057,44403,,900,-894,449,62,0.812,4.250,-3.812,0,1,0
784212.329057,44404,,900,-897,454,58,-1.750,-3.062,-0.125,0,1,0
784212.329057,44405,,900,-900,450,62,2.312,-5.438,3.062,0,1,0
784212.329057,44406,,900,-899,456,57,2.688,1.875,-7.812,0,1,0
784212.329057,44407,,900,-899,451,56,-0.312,6.000,-1.812,0,1,0
784212.329057,44408,,900,-897,447,61,0.188,-0.500,3.312,0,1,0
784212.329057,44409,,900,-900,448,64,2.000,-7.062,-4.250,0,1,0
784212.337694,44410,,900,-891,449,62,0.125,-1.625,-5.125,0,1,0
784212.337694,44411,,900,-890,448,63,-0.312,5.312,3.875,0,1,0
784212.337694,44412,,900,-898,442,57,1.688,2.500,-4.125,0,1,0
784212.337694,44413,,900,-896,445,60,0.875,-5.438,-3.000,0,1,0
784212.337694,44414,,900,-897,444,61,0.562,-4.750,5.438,0,1,0
784212.337694,44415,,900,-892,446,59,1.812,6.312,-7.562,0,1,0
784212.337694,44416,,900,-893,444,62,-1.562,2.938,-0.062,0,1,0
784212.337694,44417,,900,-896,446,63,1.375,-4.875,3.688,0,1,0
784212.337694,44418,,900,-892,446,63,2.625,-3.625,-3.062,0,1,0
784212.337694,44419,,900,-888,444,60,-0.875,2.250,-5.750,0,1,0
784212.339064,44420,,900,-895,448,60,0.125,3.250,3.938,0,1,0
784212.339064,44421,,900,-891,448,63,1.812,-2.188,-3.375,0,1,0
784212.339064,44422,,900,-893,450,60,-0.375,-5.938,-3.000,0,1,0
784212.339064,44423,,900,-892,453,61,0.312,0.562,-0.250,0,1,0
784212.339064,44424,,900,-898,451,60,0.812,4.500,0.375,0,1,0
784212.339064,44425,,900,-900,449,59,-0.562,-0.812,-3.938,0,1,0
784212.339064,44426,,900,-898,449,63,1.000,-6.188,0.562,0,1,0
784212.339064,44427,,900,-895,452,56,1.000,-0.750,0.438,0,1,0
784212.339064,44428,,900,-903,449,66,-0.438,3.938,-4.562,0,1,0
784212.339064,44429,,900,-893,445,60,1.062,1.500,-0.875,0,1,0
784212.351731,44430,,900,-898,451,64,1.188,-4.438,0.062,0,1,0
784212.351731,44431,,900,-894,455,63,1.000,0.062,-5.750,0,1,0
784212.351731,44432,,900,-896,447,64,-0.438,3.000,3.812,0,1,0
784212.351731,44433,,900,-899,449,56,1.062,0.500,-2.000,0,1,0
784212.351731,44434,,900,-905,451,61,3.875,0.938,-8.375,0,1,0
784212.351731,44435,,900,-902,454,57,-1.625,-3.500,9.438,0,1,0
784212.351731,44436,,900,-908,452,61,0.750,-0.812,-5.625,0,1,0
784212.351731,44437,,900,-900,450,66,2.500,2.000,-8.500,0,1,0
784212.351731,44438,,900,-901,455,63,-1.000,-0.188,9.188,0,1,0
784212.351731,44439,,900,-903,454,59,0.312,-2.312,-2.562,0,1,0
784212.352687,44440,,900,-902,447,65,1.688,-1.375,-10.500,0,1,0
784212.352687,44441,,900,-904,454,61,-0.188,0.250,8.125,0,1,0
784212.352687,44442,,900,-903,459,64,-0.312,0.812,-2.875,0,1,0
784212.352687,44443,,900,-902,451,65,1.250,-1.562,-6.938,0,1,0
784212.352687,44444,,900,-901,450,61,-0.250,-2.938,3.125,0,1,0
784212.352687,44445,,900,-905,451,65,-0.250,0.250,-0.562,0,1,0
784212.352687,44446,,900,-904,450,60,1.125,1.625,-7.188,0,1,0
784212.352687,44447,,900,-900,452,60,-0.188,-1.312,0.125,0,1,0
784212.352687,44448,,900,-902,450,62,1.750,0.312,-0.625,0,1,0
784212.352687,44449,,900,-899,449,61,-0.438,-0.250,1.000,0,1,0
784212.354050,44450,,900,-902,450,63,1.125,-0.312,-6.562,0,1,0
784212.354050,44451,,900,-897,451,66,2.125,-1.250,2.500,0,1,0
784212.354050,44452,,900,-900,449,64,-0.375,-0.375,-1.500,0,1,0
784212.354050,44453,,900,-898,450,58,-0.438,-0.562,-1.312,0,1,0
784212.354050,44454,,900,-898,448,63,1.250,-2.000,2.562,0,1,0
784212.354050,44455,,900,-898,447,59,1.062,-0.188,-3.438,0,1,0
784212.354050,44456,,900,-902,451,62,-1.312,-1.125,-1.625,0,1,0
784212.354050,44457,,900,-901,445,59,1.438,0.500,-1.688,0,1,0
784212.354050,44458,,900,-899,449,58,0.750,-1.375,0.688,0,1,0
784212.354050,44459,,900,-901,445,62,-0.125,-0.250,-3.688,0,1,0
784212.365236,44460,,900,-901,450,64,0.750,-0.750,-0.875,0,1,0
784212.365236,44461,,900,-897,445,61,1.812,-0.312,2.125,0,1,0
784212.365236,44462,,900,-900,452,61,0.250,2.125,-6.625,0,1,0
784212.365236,44463,,900,-899,453,62,-1.875,-3.812,2.188,0,1,0
784212.365236,44464,,900,-902,452,63,3.938,1.500,-3.125,0,1,0
784212.365236,44465,,900,-902,451,60,0.250,1.312,-3.812,0,1,0
784212.365236,44466,,900,-902,445,63,-1.250,-2.438,2.438,0,1,0
784212.365236,44467,,900,-899,451,58,-0.625,-4.750,3.000,0,1,0
784212.365236,44468,,900,-896,450,63,-2.188,-3.875,-5.250,0,1,0
784212.365236,44469,,900,-899,446,63,-2.000,-2.188,-2.125,0,1,0
784212.366474,44470,,900,-891,454,65,1.750,0.750,2.438,0,1,0
784212.366474,44471,,900,-899,449,64,2.938,0.938,-2.125,0,1,0
784212.366474,44472,,900,-898,452,67,2.812,2.562,-5.125,0,1,0
784212.366474,44473,,900,-896,448,62,3.062,4.000,-5.812,0,1,0
784212.366474,44474,,900,-896,445,67,0.625,0.375,-1.250,0,1,0
784212.366474,44475,,900,-899,445,62,0.625,-0.188,-3.500,0,1,0
784212.366474,44476,,900,-898,447,61,-0.375,-1.500,-1.125,0,1,0
784212.366474,44477,,900,-898,447,58,0.688,-0.938,0.938,0,1,0
784212.366474,44478,,900,-902,452,55,0.750,1.188,-4.125,0,1,0
784212.366474,44479,,900,-898,449,60,-0.562,-1.500,1.688,0,1,0
784212.378957,44480,,900,-899,447,62,0.125,-1.312,0.812,0,1,0
784212.378957,44481,,900,-897,448,62,-0.125,-1.625,-4.750,0,1,0
784212.378957,44482,,900,-900,444,67,0.125,-0.875,1.500,0,1,0
784212.378957,44483,,900,-895,449,64,0.375,-0.562,2.875,0,1,0
784212.378957,44484,,900,-895,446,61,0.188,0.375,-7.938,0,1,0
784212.378957,44485,,900,-895,449,65,0.438,-1.750,-1.875,0,1,0
784212.378957,44486,,900,-898,446,63,2.312,-0.625,8.125,0,1,0
784212.378957,44487,,900,-898,448,62,0.188,0.875,-11.312,0,1,0
784212.378957,44488,,900,-899,445,64,0.938,0.562,-1.000,0,1,0
784212.378957,44489,,900,-892,445,62,1.375,-1.500,4.312,0,1,0
784212.380226,44490,,900,-900,451,56,0.625,-0.750,-4.062,0,1,0
784212.380226,44491,,900,-899,446,61,0.125,-0.312,-2.562,0,1,0
784212.380226,44492,,900,-900,449,66,0.188,-1.188,5.438,0,1,0
784212.380226,44493,,900,-897,451,61,0.188,-0.188,-5.750,0,1,0
784212.380226,44494,,900,-896,453,61,-1.000,-2.625,-1.000,0,1,0
784212.380226,44495,,900,-898,451,61,2.188,0.750,1.188,0,1,0
784212.380226,44496,,900,-899,450,60,0.312,1.500,1.750,0,1,0
784212.380226,44497,,900,-900,449,64,-0.562,-2.312,-6.250,0,1,0
784212.380226,44498,,900,-899,449,63,2.375,-2.375,0.625,0,1,0
784212.380226,44499,,900,-902,451,60,0.250,-0.062,1.688,0,1,0
784212.392765,44500,,900,-900,449,62,-0.250,1.875,-5.250,0,1,0
784212.392765,44501,,900,-902,450,63,1.312,-1.125,0.188,0,1,0
784212.392765,44502,,900,-902,454,66,1.062,-2.938,2.688,0,1,0
784212.392765,44503,,900,-899,446,59,-0.562,-0.188,-5.875,0,1,0
784212.392765,44504,,900,-901,450,61,0.938,1.875,2.375,0,1,0
784212.392765,44505,,900,-904,452,62,0.188,-1.312,-0.938,0,1,0
784212.392765,44506,,900,-901,450,64,1.000,-2.000,-7.125,0,1,0
784212.392765,44507,,900,-902,451,60,0.250,-0.562,2.062,0,1,0
784212.392765,44508,,900,-901,451,66,1.562,2.438,-0.938,0,1,0
784212.392765,44509,,900,-897,453,55,0.250,0.375,-3.250,0,1,0
784212.420238,44510,,900,-904,452,62,-1.000,-4.062,3.312,0,1,0
784212.420238,44511,,900,-900,453,65,0.875,-0.750,-5.625,0,1,0
784212.420238,44512,,900,-901,448,61,-0.688,1.250,-2.625,0,1,0
784212.420238,44513,,900,-898,451,61,0.312,-1.750,7.875,0,1,0
784212.420238,44514,,900,-899,447,60,2.875,-2.188,-8.750,0,1,0
784212.420238,44515,,900,-898,449,58,0.875,0.875,-3.125,0,1,0
784212.420238,44516,,900,-901,453,65,-0.500,1.438,4.875,0,1,0
784212.420238,44517,,900,-893,455,64,1.062,-1.375,-4.875,0,1,0
